item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,smoothing_k,continuation_sum_surprisal,continuation_mean_surprisal,unique_id,count,log_count
62,inconceivable_syntactic,He tightened a bolt using,put.,-20.71134853363037,-10.355674266815186,meta-llama/meta-llama-3-70b,,20.71134853363037,10.355674266815186,62_inconceivable_syntactic,554375674,20.13335312681092
63,probable,He turned an apple into,a pie.,-8.13808536529541,-2.7126951217651367,meta-llama/meta-llama-3-70b,,8.13808536529541,2.7126951217651367,63_probable,1847958,14.429591803652771
63,improbable,He turned an apple into,a salad.,-10.917380332946776,-3.639126777648926,meta-llama/meta-llama-3-70b,,10.917380332946776,3.639126777648926,63_improbable,2607562,14.7739262431391
63,impossible,He turned an apple into,a cherry.,-10.157196998596191,-3.385732332865397,meta-llama/meta-llama-3-70b,,10.157196998596191,3.385732332865397,63_impossible,875584,13.682646371279786
63,inconceivable,He turned an apple into,honesty.,-15.992374420166016,-7.996187210083008,meta-llama/meta-llama-3-70b,,15.992374420166016,7.996187210083008,63_inconceivable,11560545,16.26310856542592
63,inconceivable_syntactic,He turned an apple into,below.,-17.841172218322754,-8.920586109161377,meta-llama/meta-llama-3-70b,,17.841172218322754,8.920586109161377,63_inconceivable_syntactic,302423059,19.527337452669396
64,probable,He unlocked a door using,a key.,-4.110541343688965,-1.3701804478963215,meta-llama/meta-llama-3-70b,,4.110541343688965,1.3701804478963215,64_probable,41744032,17.547067052935585
64,improbable,He unlocked a door using,a screwdriver.,-9.256330490112305,-2.314082622528076,meta-llama/meta-llama-3-70b,,9.256330490112305,2.314082622528076,64_improbable,865649,13.671234793605262
64,impossible,He unlocked a door using,a marshmallow.,-15.993699073791504,-3.998424768447876,meta-llama/meta-llama-3-70b,,15.993699073791504,3.998424768447876,64_impossible,173795,12.065631722699948
64,inconceivable,He unlocked a door using,a lie.,-14.646356582641602,-4.882118860880534,meta-llama/meta-llama-3-70b,,14.646356582641602,4.882118860880534,64_inconceivable,4989668,15.422879932448147
64,inconceivable_syntactic,He unlocked a door using,off.,-19.44494152069092,-9.72247076034546,meta-llama/meta-llama-3-70b,,19.44494152069092,9.72247076034546,64_inconceivable_syntactic,1050347885,20.772387265289428
65,probable,He washed his hair using,shampoo.,-5.217206001281738,-2.608603000640869,meta-llama/meta-llama-3-70b,,5.217206001281738,2.608603000640869,65_probable,9350388,16.050928397730083
65,improbable,He washed his hair using,detergent.,-8.757904052734375,-4.3789520263671875,meta-llama/meta-llama-3-70b,,8.757904052734375,4.3789520263671875,65_improbable,4831844,15.390738733307412
65,impossible,He washed his hair using,a rainbow.,-13.73783016204834,-4.57927672068278,meta-llama/meta-llama-3-70b,,13.73783016204834,4.57927672068278,65_impossible,1751876,14.376197771718008
65,inconceivable,He washed his hair using,applause.,-15.944518089294434,-7.972259044647217,meta-llama/meta-llama-3-70b,,15.944518089294434,7.972259044647217,65_inconceivable,4053380,15.215061658925805
65,inconceivable_syntactic,He washed his hair using,if.,-17.79343271255493,-8.896716356277466,meta-llama/meta-llama-3-70b,,17.79343271255493,8.896716356277466,65_inconceivable_syntactic,3147114667,21.869751891288928
66,probable,He wore shoes made of,leather.,-5.454176902770996,-2.727088451385498,meta-llama/meta-llama-3-70b,,5.454176902770996,2.727088451385498,66_probable,33263632,17.319975226007674
66,improbable,He wore shoes made of,wood.,-6.064546585083008,-3.032273292541504,meta-llama/meta-llama-3-70b,,6.064546585083008,3.032273292541504,66_improbable,99059143,18.41122763376451
66,impossible,He wore shoes made of,stars.,-9.72752809524536,-4.863764047622681,meta-llama/meta-llama-3-70b,,9.72752809524536,4.863764047622681,66_impossible,78455858,18.178046706120973
66,inconceivable,He wore shoes made of,traffic.,-16.017069816589355,-8.008534908294678,meta-llama/meta-llama-3-70b,,16.017069816589355,8.008534908294678,66_inconceivable,109219710,18.5088720994934
66,inconceivable_syntactic,He wore shoes made of,there.,-16.482535362243652,-8.241267681121826,meta-llama/meta-llama-3-70b,,16.482535362243652,8.241267681121826,66_inconceivable_syntactic,2476300255,21.630031450571703
67,probable,He wrapped a present using,paper.,-7.784189224243164,-3.892094612121582,meta-llama/meta-llama-3-70b,,7.784189224243164,3.892094612121582,67_probable,274465797,19.4303372100576
67,improbable,He wrapped a present using,a dress.,-14.605178833007812,-4.8683929443359375,meta-llama/meta-llama-3-70b,,14.605178833007812,4.8683929443359375,67_improbable,5071176,15.439083301333229
67,impossible,He wrapped a present using,ketchup.,-15.687352657318115,-5.229117552439372,meta-llama/meta-llama-3-70b,,15.687352657318115,5.229117552439372,67_impossible,2520503,14.739969042744146
67,inconceivable,He wrapped a present using,gossip.,-17.436433792114258,-8.718216896057129,meta-llama/meta-llama-3-70b,,17.436433792114258,8.718216896057129,67_inconceivable,6571261,15.698216305072926
67,inconceivable_syntactic,He wrapped a present using,any.,-16.33491849899292,-8.16745924949646,meta-llama/meta-llama-3-70b,,16.33491849899292,8.16745924949646,67_inconceivable_syntactic,1805722616,21.314226689890308
68,probable,He wrote a letter using,a pen.,-5.989910125732422,-1.996636708577474,meta-llama/meta-llama-3-70b,,5.989910125732422,1.996636708577474,68_probable,9305288,16.04609339868107
68,improbable,He wrote a letter using,a stylus.,-10.472867965698242,-2.6182169914245605,meta-llama/meta-llama-3-70b,,10.472867965698242,2.6182169914245605,68_improbable,391040,12.876565135525313
68,impossible,He wrote a letter using,a snowflake.,-15.843534469604492,-3.960883617401123,meta-llama/meta-llama-3-70b,,15.843534469604492,3.960883617401123,68_impossible,242470,12.39863327036659
68,inconceivable,He wrote a letter using,a marathon.,-18.903356552124023,-6.301118850708008,meta-llama/meta-llama-3-70b,,18.903356552124023,6.301118850708008,68_inconceivable,2720549,14.816344256140878
68,inconceivable_syntactic,He wrote a letter using,among.,-19.880858421325684,-9.940429210662842,meta-llama/meta-llama-3-70b,,19.880858421325684,9.940429210662842,68_inconceivable_syntactic,295580500,19.504451777338687
69,probable,He wrote an equation on,a chalkboard.,-7.458383560180664,-1.864595890045166,meta-llama/meta-llama-3-70b,,7.458383560180664,1.864595890045166,69_probable,294951,12.594564519830627
69,improbable,He wrote an equation on,a billboard.,-12.279664039611816,-4.093221346537272,meta-llama/meta-llama-3-70b,,12.279664039611816,4.093221346537272,69_improbable,565779,13.245958821572255
69,impossible,He wrote an equation on,an atom.,-16.791584014892578,-5.597194671630859,meta-llama/meta-llama-3-70b,,16.791584014892578,5.597194671630859,69_impossible,1130952,13.938570313879339
69,inconceivable,He wrote an equation on,a scream.,-19.23499870300293,-6.41166623433431,meta-llama/meta-llama-3-70b,,19.23499870300293,6.41166623433431,69_inconceivable,1098772,13.9097037505342
69,inconceivable_syntactic,He wrote an equation on,across.,-22.03439712524414,-11.01719856262207,meta-llama/meta-llama-3-70b,,22.03439712524414,11.01719856262207,69_inconceivable_syntactic,388073249,19.776704665852172
0,impossible,,a freezer,-23.022428973318497,-7.674142991106166,infinigram,0.1,23.022428973318497,7.674142991106166,0_impossible,897337,13.707186767251574
0,improbable,,an airfryer,-44.03587259688086,-8.807174519376172,infinigram,0.1,44.03587259688086,8.807174519376172,0_improbable,6793,8.823647949191303
0,inconceivable,,a sigh,-27.415318308613692,-9.138439436204564,infinigram,0.1,27.415318308613692,9.138439436204564,0_inconceivable,2472962,14.720927180433211
0,inconceivable_syntactic,,grasp,-10.3797217315325,-10.3797217315325,infinigram,0.1,10.3797217315325,10.3797217315325,0_inconceivable_syntactic,22451743,16.92687880833699
0,probable,,an oven,-24.64975631847784,-8.216585439492613,infinigram,0.1,24.64975631847784,8.216585439492613,0_probable,1937872,14.477101021779998
1,impossible,,a refrigerator,-35.58882968418642,-7.1177659368372845,infinigram,0.1,35.58882968418642,7.1177659368372845,1_impossible,1299099,14.077181505219846
1,improbable,,a microwave,-26.89683012258928,-6.72420753064732,infinigram,0.1,26.89683012258928,6.72420753064732,1_improbable,2127397,14.570409724626666
1,inconceivable,,justice,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,1_inconceivable,58383632,17.882546134541762
1,inconceivable_syntactic,,began,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,1_inconceivable_syntactic,178953819,19.00263833610534
1,probable,,a kettle,-26.298358030680326,-6.5745895076700815,infinigram,0.1,26.298358030680326,6.5745895076700815,1_probable,629332,13.352414218373161
2,impossible,,a pillow,-14.273721421323128,-4.757907140441042,infinigram,0.1,14.273721421323128,4.757907140441042,2_impossible,1920619,14.468158087878928
2,improbable,,a table,-13.773890298759547,-6.886945149379773,infinigram,0.1,13.773890298759547,6.886945149379773,2_improbable,19860121,16.804224309211282
2,inconceivable,,a texture,-13.773890298759547,-6.886945149379773,infinigram,0.1,13.773890298759547,6.886945149379773,2_inconceivable,870013,13.676263433047863
2,inconceivable_syntactic,,of,-10.45449496593495,-10.45449496593495,infinigram,0.1,10.45449496593495,10.45449496593495,2_inconceivable_syntactic,38660791450,24.378091782581194
2,probable,,a rock,-9.511210421718232,-4.755605210859116,infinigram,0.1,9.511210421718232,4.755605210859116,2_probable,10955456,16.20934815497426
3,impossible,,gas,-10.388379794275615,-10.388379794275615,infinigram,0.1,10.388379794275615,10.388379794275615,3_impossible,146001981,18.79913074807371
3,improbable,,grass,-10.388379794275615,-10.388379794275615,infinigram,0.1,10.388379794275615,10.388379794275615,3_improbable,52553859,17.777349087415008
3,inconceivable,,language,-10.388379794275615,-10.388379794275615,infinigram,0.1,10.388379794275615,10.388379794275615,3_inconceivable,208717843,19.15649386432003
3,inconceivable_syntactic,,at,-10.388379794275615,-10.388379794275615,infinigram,0.1,10.388379794275615,10.388379794275615,3_inconceivable_syntactic,6451687751,22.587607600347006
3,probable,,brick,-10.388379794275615,-10.388379794275615,infinigram,0.1,10.388379794275615,10.388379794275615,3_probable,21994498,16.906302889135553
4,impossible,,soup,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,4_impossible,27019561,17.112071643140062
4,improbable,,plastic,-15.277098287962556,-7.638549143981278,infinigram,0.1,15.277098287962556,7.638549143981278,4_improbable,79914730,18.19647074918943
4,inconceivable,,dance,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,4_inconceivable,69439926,18.055972562647597
4,inconceivable_syntactic,,fell,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,4_inconceivable_syntactic,79132209,18.18663054328318
4,probable,,steel,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,4_probable,68410757,18.041040636309635
5,impossible,,a sandwich,-17.3124995082022,-5.770833169400734,infinigram,0.1,17.3124995082022,5.770833169400734,5_impossible,2355334,14.672193101278648
5,improbable,,a laptop,-16.059460153126025,-8.029730076563013,infinigram,0.1,16.059460153126025,8.029730076563013,5_improbable,6232398,15.645271728421621
5,inconceivable,,mass,-10.392067567354799,-10.392067567354799,infinigram,0.1,10.392067567354799,10.392067567354799,5_inconceivable,156884792,18.871022285025838
5,inconceivable_syntactic,,with,-10.392067567354799,-10.392067567354799,infinigram,0.1,10.392067567354799,10.392067567354799,5_inconceivable_syntactic,11622274828,23.17618933754052
5,probable,,a phone,-16.059460153126025,-8.029730076563013,infinigram,0.1,16.059460153126025,8.029730076563013,5_probable,14844900,16.51316692988247
6,impossible,,a tornado,-28.777639106870584,-9.592546368956862,infinigram,0.1,28.777639106870584,9.592546368956862,6_impossible,1329440,14.10026835889881
6,improbable,,a backpack,-26.37974383407221,-8.793247944690737,infinigram,0.1,26.37974383407221,8.793247944690737,6_improbable,2121946,14.56784415014141
6,inconceivable,,a law,-20.801730746705047,-10.400865373352524,infinigram,0.1,20.801730746705047,10.400865373352524,6_inconceivable,17599649,16.683389516627695
6,inconceivable_syntactic,,give,-10.380342656730965,-10.380342656730965,infinigram,0.1,10.380342656730965,10.380342656730965,6_inconceivable_syntactic,583345731,20.184290589130736
6,probable,,a tote bag,-35.460917844359614,-8.865229461089903,infinigram,0.1,35.460917844359614,8.865229461089903,6_probable,137832,11.833790831212243
7,impossible,,a sock,-23.145870333642208,-7.7152901112140695,infinigram,0.1,23.145870333642208,7.7152901112140695,7_impossible,610582,13.322167879647608
7,improbable,,a nail,-22.101553261093454,-7.3671844203644845,infinigram,0.1,22.101553261093454,7.3671844203644845,7_improbable,1906852,14.460964272761188
7,inconceivable,,laughter,-11.069043676217664,-5.534521838108832,infinigram,0.1,11.069043676217664,5.534521838108832,7_inconceivable,12038270,16.30360129981324
7,inconceivable_syntactic,,forget,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,7_inconceivable_syntactic,102572295,18.446078424996717
7,probable,,a chisel,-32.38084256167841,-8.095210640419603,infinigram,0.1,32.38084256167841,8.095210640419603,7_probable,225779,12.327311923715465
8,impossible,,a raindrop,-34.16677427587085,-8.541693568967712,infinigram,0.1,34.16677427587085,8.541693568967712,8_impossible,52013,10.859248966318772
8,improbable,,a puddle,-40.259750062983855,-8.051950012596771,infinigram,0.1,40.259750062983855,8.051950012596771,8_improbable,740144,13.514600040843876
8,inconceivable,,an exclamation,-31.753198915529424,-7.938299728882356,infinigram,0.1,31.753198915529424,7.938299728882356,8_inconceivable,477635,13.076602121457533
8,inconceivable_syntactic,,become,-10.377856639291503,-10.377856639291503,infinigram,0.1,10.377856639291503,10.377856639291503,8_inconceivable_syntactic,426430374,19.870959661862408
8,probable,,a lake,-16.729514523690785,-8.364757261845392,infinigram,0.1,16.729514523690785,8.364757261845392,8_probable,2983032,14.908450790894928
9,impossible,,fire,-8.003187914732868,-8.003187914732868,infinigram,0.1,8.003187914732868,8.003187914732868,9_impossible,216329156,19.192311676106577
9,improbable,,snow,-11.04771035245629,-11.04771035245629,infinigram,0.1,11.04771035245629,11.04771035245629,9_improbable,89454570,18.309241456608362
9,inconceivable,,yesterday,-11.04771035245629,-11.04771035245629,infinigram,0.1,11.04771035245629,11.04771035245629,9_inconceivable,71837626,18.089918935755183
9,inconceivable_syntactic,,onto,-11.04771035245629,-11.04771035245629,infinigram,0.1,11.04771035245629,11.04771035245629,9_inconceivable_syntactic,116029724,18.569356957625732
9,probable,,ice,-6.432589835615031,-6.432589835615031,infinigram,0.1,6.432589835615031,6.432589835615031,9_probable,97589244,18.39627784039228
10,impossible,,a rag,-14.300355056544587,-7.150177528272294,infinigram,0.1,14.300355056544587,7.150177528272294,10_impossible,967147,13.782105779428106
10,improbable,,a sword,-14.300355056544587,-7.150177528272294,infinigram,0.1,14.300355056544587,7.150177528272294,10_improbable,2732771,14.820826670693384
10,inconceivable,,a color,-14.300355056544587,-7.150177528272294,infinigram,0.1,14.300355056544587,7.150177528272294,10_inconceivable,8853125,15.99628106200102
10,inconceivable_syntactic,,through,-10.429398813720159,-10.429398813720159,infinigram,0.1,10.429398813720159,10.429398813720159,10_inconceivable_syntactic,1306301939,20.990466034800786
10,probable,,a knife,-17.247951324318265,-5.749317108106088,infinigram,0.1,17.247951324318265,5.749317108106088,10_probable,6446171,15.678996869085086
11,impossible,,mustard,-11.47858474319549,-5.739292371597745,infinigram,0.1,11.47858474319549,5.739292371597745,11_impossible,7627648,15.847290098858988
11,improbable,,a scarf,-28.095771450574556,-9.36525715019152,infinigram,0.1,28.095771450574556,9.36525715019152,11_improbable,1049716,13.864030209357947
11,inconceivable,,a country,-20.766177901747277,-10.383088950873638,infinigram,0.1,20.766177901747277,10.383088950873638,11_inconceivable,20957667,16.858015103970097
11,inconceivable_syntactic,,without,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,11_inconceivable_syntactic,709861641,20.380580637178667
11,probable,,a sponge,-29.03279101521008,-7.25819775380252,infinigram,0.1,29.03279101521008,7.25819775380252,11_probable,1348298,14.114353614271662
12,impossible,,a crayon,-24.544959276927354,-6.136239819231839,infinigram,0.1,24.544959276927354,6.136239819231839,12_impossible,155655,11.955397298707489
12,improbable,,a hat,-13.374078302121672,-6.687039151060836,infinigram,0.1,13.374078302121672,6.687039151060836,12_improbable,4988132,15.42257204894434
12,inconceivable,,a week,-13.374078302121672,-6.687039151060836,infinigram,0.1,13.374078302121672,6.687039151060836,12_inconceivable,108316885,18.500571609329214
12,inconceivable_syntactic,,into,-10.578216147572055,-10.578216147572055,infinigram,0.1,10.578216147572055,10.578216147572055,12_inconceivable_syntactic,2061146818,21.44652837261061
12,probable,,a vacuum,-19.07857425100843,-4.769643562752107,infinigram,0.1,19.07857425100843,4.769643562752107,12_probable,4279146,15.269264014938399
13,impossible,,oil,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,13_impossible,210900586,19.166897424013186
13,improbable,,a rope,-26.326869182679893,-8.775623060893297,infinigram,0.1,26.326869182679893,8.775623060893297,13_improbable,2009134,14.513214341423406
13,inconceivable,,a poem,-20.748856095312725,-10.374428047656362,infinigram,0.1,20.748856095312725,10.374428047656362,13_inconceivable,3907992,15.178534245059808
13,inconceivable_syntactic,,before,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,13_inconceivable_syntactic,1089299149,20.808800343816714
13,probable,,a ladder,-24.77555922061685,-8.258519740205616,infinigram,0.1,24.77555922061685,8.258519740205616,13_probable,1914243,14.464832802184043
14,impossible,,fog,-10.585068096724608,-10.585068096724608,infinigram,0.1,10.585068096724608,10.585068096724608,14_impossible,14742598,16.506251684282557
14,improbable,,glue,-14.870139207828467,-7.435069603914234,infinigram,0.1,14.870139207828467,7.435069603914234,14_improbable,16360871,16.6104031273305
14,inconceivable,,a word,-13.56025371262886,-6.78012685631443,infinigram,0.1,13.56025371262886,6.78012685631443,14_inconceivable,20075298,16.815000662020672
14,inconceivable_syntactic,,until,-10.585068096724608,-10.585068096724608,infinigram,0.1,10.585068096724608,10.585068096724608,14_inconceivable_syntactic,482191925,19.99385277740771
14,probable,,a zipper,-25.523954774382542,-6.3809886935956355,infinigram,0.1,25.523954774382542,6.3809886935956355,14_probable,746323,13.522913761350207
15,impossible,,sparks,-13.23169892111964,-6.61584946055982,infinigram,0.1,13.23169892111964,6.61584946055982,15_impossible,3837258,15.160268606999855
15,improbable,,bubbles,-28.72538877287979,-9.57512959095993,infinigram,0.1,28.72538877287979,9.57512959095993,15_improbable,9575943,16.074764573821277
15,inconceivable,,seasons,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,15_inconceivable,45191247,17.626413975607313
15,inconceivable_syntactic,,forgive,-15.87948123056782,-7.93974061528391,infinigram,0.1,15.87948123056782,7.93974061528391,15_inconceivable_syntactic,12194951,16.316532571583906
15,probable,,blocks,-10.375364426163545,-10.375364426163545,infinigram,0.1,10.375364426163545,10.375364426163545,15_probable,52127227,17.76919796139121
16,impossible,,the moon,-15.812228807731879,-7.906114403865939,infinigram,0.1,15.812228807731879,7.906114403865939,16_impossible,17163034,16.658268442922466
16,improbable,,insects,-11.99497152927824,-5.99748576463912,infinigram,0.1,11.99497152927824,5.99748576463912,16_improbable,14621426,16.49799854514912
16,inconceivable,,thoughts,-10.383132058818545,-10.383132058818545,infinigram,0.1,10.383132058818545,10.383132058818545,16_inconceivable,109949227,18.515529244471935
16,inconceivable_syntactic,,do,-10.383132058818545,-10.383132058818545,infinigram,0.1,10.383132058818545,10.383132058818545,16_inconceivable_syntactic,2714369901,21.72182568273444
16,probable,,pasta,-15.965509242887569,-7.982754621443784,infinigram,0.1,15.965509242887569,7.982754621443784,16_probable,19309484,16.77610693214191
17,impossible,,a heater,-26.61367142211587,-8.871223807371956,infinigram,0.1,26.61367142211587,8.871223807371956,17_impossible,618973,13.335816931975506
17,improbable,,shades,-17.31642773759687,-8.658213868798436,infinigram,0.1,17.31642773759687,8.658213868798436,17_improbable,15978156,16.586733097401172
17,inconceivable,,a taste,-20.747919619514615,-10.373959809757308,infinigram,0.1,20.747919619514615,10.373959809757308,17_inconceivable,7033426,15.766184485046841
17,inconceivable_syntactic,,have,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,17_inconceivable_syntactic,6975111134,22.665614097716873
17,probable,,a fan,-20.747919619514615,-10.373959809757308,infinigram,0.1,20.747919619514615,10.373959809757308,17_probable,25771067,17.06476298650558
18,impossible,,a hair,-10.294682590893874,-5.147341295446937,infinigram,0.1,10.294682590893874,5.147341295446937,18_impossible,4702508,15.36360654137863
18,improbable,,sheets,-7.758994940086944,-7.758994940086944,infinigram,0.1,7.758994940086944,7.758994940086944,18_improbable,25907132,17.070028855558654
18,inconceivable,,a chant,-12.692577863692245,-6.346288931846122,infinigram,0.1,12.692577863692245,6.346288931846122,18_inconceivable,196947,12.19068993599058
18,inconceivable_syntactic,,make,-8.646298135087847,-8.646298135087847,infinigram,0.1,8.646298135087847,8.646298135087847,18_inconceivable_syntactic,1731743871,21.27239475566627
18,probable,,curtains,-25.244742020343974,-8.414914006781325,infinigram,0.1,25.244742020343974,8.414914006781325,18_probable,7845330,15.875429008274123
19,impossible,,smoke,-10.375052462348815,-10.375052462348815,infinigram,0.1,10.375052462348815,10.375052462348815,19_impossible,39727468,17.49755339558122
19,improbable,,mud,-10.375052462348815,-10.375052462348815,infinigram,0.1,10.375052462348815,10.375052462348815,19_improbable,25860797,17.068238750631984
19,inconceivable,,math,-10.375052462348815,-10.375052462348815,infinigram,0.1,10.375052462348815,10.375052462348815,19_inconceivable,49967843,17.726890216489174
19,inconceivable_syntactic,,follow,-10.375052462348815,-10.375052462348815,infinigram,0.1,10.375052462348815,10.375052462348815,19_inconceivable_syntactic,263494962,19.389544806218318
19,probable,,clay,-15.953065549715983,-7.976532774857992,infinigram,0.1,15.953065549715983,7.976532774857992,19_probable,17081496,16.653506330311124
20,impossible,,a tissue,-21.635483658484347,-7.211827886161449,infinigram,0.1,21.635483658484347,7.211827886161449,20_impossible,1257151,14.044358607644872
20,improbable,,a chair,-15.513176188605375,-7.756588094302687,infinigram,0.1,15.513176188605375,7.756588094302687,20_improbable,5885812,15.588055267068379
20,inconceivable,,a day,-15.513176188605375,-7.756588094302687,infinigram,0.1,15.513176188605375,7.756588094302687,20_inconceivable,101680234,18.437343486180353
20,inconceivable_syntactic,,choose,-10.436759365131948,-10.436759365131948,infinigram,0.1,10.436759365131948,10.436759365131948,20_inconceivable_syntactic,238600987,19.290303204249877
20,probable,,a shoe,-22.853949978113576,-7.617983326037859,infinigram,0.1,22.853949978113576,7.617983326037859,20_probable,2194563,14.601493495832326
21,impossible,,a popsicle,-30.156755945893362,-7.539188986473341,infinigram,0.1,30.156755945893362,7.539188986473341,21_impossible,153654,11.942458600412094
21,improbable,,a scythe,-22.47155233902509,-5.617888084756273,infinigram,0.1,22.47155233902509,5.617888084756273,21_improbable,127048,11.752320246790482
21,inconceivable,,an essay,-17.307669498322234,-5.769223166107412,infinigram,0.1,17.307669498322234,5.769223166107412,21_inconceivable,9752709,16.09305565053578
21,inconceivable_syntactic,,then,-10.442609045456965,-10.442609045456965,infinigram,0.1,10.442609045456965,10.442609045456965,21_inconceivable_syntactic,1493960228,21.124696302151417
21,probable,,a lawnmower,-29.11561330795199,-5.823122661590398,infinigram,0.1,29.11561330795199,5.823122661590398,21_probable,177536,12.086928684234449
22,impossible,,fur,-10.379411124292854,-10.379411124292854,infinigram,0.1,10.379411124292854,10.379411124292854,22_impossible,33635787,17.331101147413982
22,improbable,,a scalpel,-22.58444071000892,-7.528146903336307,infinigram,0.1,22.58444071000892,7.528146903336307,22_improbable,309493,12.642690753726622
22,inconceivable,,a snore,-26.514705549533613,-8.83823518317787,infinigram,0.1,26.514705549533613,8.83823518317787,22_inconceivable,36364,10.50133455324175
22,inconceivable_syntactic,,sometimes,-10.379411124292854,-10.379411124292854,infinigram,0.1,10.379411124292854,10.379411124292854,22_inconceivable_syntactic,186270825,19.042712221053975
22,probable,,scissors,-23.93333257182556,-7.977777523941853,infinigram,0.1,23.93333257182556,7.977777523941853,22_probable,4943023,15.41348764532298
23,impossible,,a breeze,-33.526763441699906,-8.381690860424976,infinigram,0.1,33.526763441699906,8.381690860424976,23_impossible,4213049,15.253697171560502
23,improbable,,a dumbbell,-42.1704728938817,-8.43409457877634,infinigram,0.1,42.1704728938817,8.43409457877634,23_improbable,241549,12.394827630044363
23,inconceivable,,a nap,-16.490230583706584,-8.245115291853292,infinigram,0.1,16.490230583706584,8.245115291853292,23_inconceivable,3538417,15.079190009956093
23,inconceivable_syntactic,,from,-10.377234168060697,-10.377234168060697,infinigram,0.1,10.377234168060697,10.377234168060697,23_inconceivable_syntactic,6300907753,22.56395954774203
23,probable,,a baseball bat,-24.46613894387212,-8.155379647957373,infinigram,0.1,24.46613894387212,8.155379647957373,23_probable,477239,13.075772692605764
24,impossible,,dirt,-16.245152087765554,-8.122576043882777,infinigram,0.1,16.245152087765554,8.122576043882777,24_impossible,27881666,17.143479898168835
24,improbable,,a spatula,-35.665518042069095,-8.916379510517274,infinigram,0.1,35.665518042069095,8.916379510517274,24_improbable,967472,13.782441762898813
24,inconceivable,,a yawn,-20.67981598162971,-6.89327199387657,infinigram,0.1,20.67981598162971,6.89327199387657,24_inconceivable,189755,12.153489045371842
24,inconceivable_syntactic,,except,-10.374428242603203,-10.374428242603203,infinigram,0.1,10.374428242603203,10.374428242603203,24_inconceivable_syntactic,109096976,18.507747732728966
24,probable,,a shovel,-27.76176415247223,-6.940441038118058,infinigram,0.1,27.76176415247223,6.940441038118058,24_probable,809039,13.603602402542458
25,impossible,,a floor,-20.748856387733,-10.3744281938665,infinigram,0.1,20.748856387733,10.3744281938665,25_impossible,2987567,14.909969901748669
25,improbable,,wine,-10.374115986550706,-10.374115986550706,infinigram,0.1,10.374115986550706,10.374115986550706,25_improbable,86179058,18.271937759481876
25,inconceivable,,a myth,-20.748856387733,-10.3744281938665,infinigram,0.1,20.748856387733,10.3744281938665,25_inconceivable,3381684,15.03388436823848
25,inconceivable_syntactic,,by,-10.374115986550706,-10.374115986550706,infinigram,0.1,10.374115986550706,10.374115986550706,25_inconceivable_syntactic,5926168622,22.502643740299778
25,probable,,coffee,-10.374115986550706,-10.374115986550706,infinigram,0.1,10.374115986550706,10.374115986550706,25_probable,108627088,18.50343136345945
26,impossible,,a galaxy,-28.079073474478392,-9.359691158159464,infinigram,0.1,28.079073474478392,9.359691158159464,26_impossible,1031350,13.846379181626741
26,improbable,,a bed,-20.74947992565111,-10.374739962825554,infinigram,0.1,20.74947992565111,10.374739962825554,26_improbable,9596473,16.07690619309835
26,inconceivable,,a sigh,-31.15252990967452,-10.384176636558173,infinigram,0.1,31.15252990967452,10.384176636558173,26_inconceivable,2472962,14.720927180433211
26,inconceivable_syntactic,,for,-10.37380363296391,-10.37380363296391,infinigram,0.1,10.37380363296391,10.37380363296391,26_inconceivable_syntactic,15586797405,23.46969007267847
26,probable,,a shelf,-26.327493013018277,-8.775831004339425,infinigram,0.1,26.327493013018277,8.775831004339425,26_probable,2314556,14.65472843445132
27,impossible,,a balloon,-34.30682550104299,-8.576706375260747,infinigram,0.1,34.30682550104299,8.576706375260747,27_impossible,1376669,14.135177371182923
27,improbable,,an anvil,-26.37282570512937,-8.79094190170979,infinigram,0.1,26.37282570512937,8.79094190170979,27_improbable,172233,12.056603490246284
27,inconceivable,,a lesson,-28.728812413675822,-9.576270804558607,infinigram,0.1,28.728812413675822,9.576270804558607,27_inconceivable,6459474,15.681058448295051
27,inconceivable_syntactic,,though,-10.379100420546374,-10.379100420546374,infinigram,0.1,10.379100420546374,10.379100420546374,27_inconceivable_syntactic,454804351,19.93537788663746
27,probable,,an anchor,-18.396917344963832,-9.198458672481916,infinigram,0.1,18.396917344963832,9.198458672481916,27_probable,1469227,14.200246970107004
