subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,37,0.0-1.0-0.36,486097,17831,"<div style=""font-size:20px;""><p>How likely is it for someone to paint a wall using a whisper?</p></div>",50,34,45,paint,painting,a wall,using,painting a wall using,Could someone paint a wall using,[NP] painted a wall using,a brush,a mop,a bathtub,a whisper,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to paint a wall using a whisper?,session-65d66d2b1a650,45_inconceivable,0.2029299726282732
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,38,0.0-1.0-0.37,503461,17363,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using mass?</p></div>",50,71,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to call a friend using mass?,session-65d66d2b1a650,5_inconceivable,0.5258959450585786
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,39,0.0-1.0-0.38,514845,11384,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a law?</p></div>",50,32,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to carry groceries inside a law?,session-65d66d2b1a650,6_inconceivable,-0.5095243880832936
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,40,0.0-1.0-0.39,525994,11148,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a raindrop?</p></div>",50,14,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to catch a fish in a raindrop?,session-65d66d2b1a650,8_impossible,-0.28813397222627335
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,41,0.0-1.0-0.40,532943,6948,"<div style=""font-size:20px;""><p>How likely is it for someone to sew a shirt using a needle?</p></div>",50,91,52,sew,sewing,a shirt,using,sewing a shirt using,Could someone sew a shirt using,[NP] sewed a shirt using,a needle,a toothpick,a potato,thunder,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to sew a shirt using a needle?,session-65d66d2b1a650,52_probable,1.5602017957839385
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,42,0.0-1.0-0.41,544075,11131,"<div style=""font-size:20px;""><p>How likely is it for someone to shave their beard using a belief?</p></div>",50,50,54,shave,shaving,[POSS] beard,using,shaving [POSS] beard using,Could someone shave [POSS] beard using,[NP] shaved [POSS] beard using,a razor,a knife,a teabag,a belief,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to shave their beard using a belief?,session-65d66d2b1a650,54_inconceivable,0.468882949088221
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,43,0.0-1.0-0.42,553609,9533,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a nail?</p></div>",50,89,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to carve a statue using a nail?,session-65d66d2b1a650,7_improbable,1.1298263823192736
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,44,0.0-1.0-0.43,557741,4131,"<div style=""font-size:20px;""><p>How likely is it for someone to open a jar using their hands?</p></div>",50,91,43,open,opening,a jar,using,opening a jar using,Could someone open a jar using,[NP] opened a jar using,[POSS] hands,[POSS] feet,[POSS] mind,an opinion,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to open a jar using their hands?,session-65d66d2b1a650,43_probable,1.457504058983898
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,45,0.0-1.0-0.44,563691,5949,"<div style=""font-size:20px;""><p>How likely is it for someone to cut cardboard using a snore?</p></div>",50,10,22,cut,cutting,cardboard,using,cutting cardboard using,Could someone cut cardboard using,[NP] cut cardboard using,scissors,a scalpel,fur,a snore,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to cut cardboard using a snore?,session-65d66d2b1a650,22_inconceivable,-0.7157775746504313
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,46,0.0-1.0-0.45,570141,6449,"<div style=""font-size:20px;""><p>How likely is it for someone to build a house out of gas?</p></div>",50,86,3,build,building,a house,out of,building a house out of,Could someone build a house out of,[NP] built a house out of,brick,grass,gas,language,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to build a house out of gas?,session-65d66d2b1a650,3_impossible,1.272552396923376
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,47,0.0-1.0-0.46,598807,28665,"<div style=""font-size:20px;""><p>How likely is it for someone to take a vacation to the sun?</p></div>",50,91,61,take,taking,a vacation,to,taking a vacation to,Could someone take a vacation to,[NP] took a vacation to,the beach,the desert,the sun,a verb,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to take a vacation to the sun?,session-65d66d2b1a650,61_impossible,1.0579081984843697
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,48,0.0-1.0-0.47,609771,10962,"<div style=""font-size:20px;""><p>How likely is it for someone to close a jacket using glue?</p></div>",50,35,14,close,closing,a jacket,using,closing a jacket using,Could someone close a jacket using,[NP] closed a jacket using,a zipper,glue,fog,a word,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to close a jacket using glue?,session-65d66d2b1a650,14_improbable,-0.14698741843156543
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,49,0.0-1.0-0.48,616637,6864,"<div style=""font-size:20px;""><p>How likely is it for someone to store dishes inside a cabinet?</p></div>",50,89,60,store,storing,dishes,inside,storing dishes inside,Could someone store dishes inside,[NP] stored dishes inside,a cabinet,an attic,a thimble,an equation,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to store dishes inside a cabinet?,session-65d66d2b1a650,60_probable,1.365397547972767
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,50,0.0-1.0-0.49,639503,22865,"<div style=""font-size:20px;""><p>How likely is it for someone to rinse fruit using a clock?</p></div>",50,28,51,rinse,rinsing,fruit,using,rinsing fruit using,Could someone rinse fruit using,[NP] rinsed fruit using,a sink,a hose,a clock,a giggle,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to rinse fruit using a clock?,session-65d66d2b1a650,51_impossible,-0.26234966965490814
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,51,0.0-1.0-0.50,645604,6100,"<div style=""font-size:20px;""><p>How likely is it for someone to squish a blueberry using their breath?</p></div>",50,18,58,squish,squishing,a blueberry,using,squishing a blueberry using,Could someone squish a blueberry using,[NP] squished a blueberry using,[POSS] finger,[POSS] nose,[POSS] breath,a sight,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to squish a blueberry using their breath?,session-65d66d2b1a650,58_impossible,-0.2950717048319536
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,52,0.0-1.0-0.51,653036,7431,"<div style=""font-size:20px;""><p>How likely is it for someone to squeeze juice from an envelope?</p></div>",50,61,57,squeeze,squeezing,juice,from,squeezing juice from,Could someone squeeze juice from,[NP] squeezed juice from,an orange,meat,an envelope,a mumble,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to squeeze juice from an envelope?,session-65d66d2b1a650,57_impossible,0.6813381675045256
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,53,0.0-1.0-0.52,667350,14314,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a carpet using a week?</p></div>",50,87,12,clean,cleaning,a carpet,using,cleaning a carpet using,Could someone clean a carpet using,[NP] cleaned a carpet using,a vacuum,a hat,a crayon,a week,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to clean a carpet using a week?,session-65d66d2b1a650,12_inconceivable,1.6260927437474986
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,54,0.0-1.0-0.53,675301,7950,"<div style=""font-size:20px;""><p>How likely is it for someone to clean a spill using a sponge?</p></div>",50,92,11,clean,cleaning,a spill,using,cleaning a spill using,Could someone clean a spill using,[NP] cleaned a spill using,a sponge,a scarf,mustard,a country,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to clean a spill using a sponge?,session-65d66d2b1a650,11_probable,1.4821768894431533
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,55,0.0-1.0-0.54,680600,5296,"<div style=""font-size:20px;""><p>How likely is it for someone to boil water using a kettle?</p></div>",50,95,1,boil,boiling,water,using,boiling water using,Could someone boil water using,[NP] boiled water using,a kettle,a microwave,a refrigerator,justice,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to boil water using a kettle?,session-65d66d2b1a650,1_probable,0.9787917363972279
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,56,0.0-1.0-0.55,694866,14265,"<div style=""font-size:20px;""><p>How likely is it for someone to pack a suit inside a groan?</p></div>",50,10,44,pack,packing,a suit,inside,packing a suit inside,Could someone pack a suit inside,[NP] packed a suit inside,a suitcase,a pocket,a raspberry,a groan,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to pack a suit inside a groan?,session-65d66d2b1a650,44_inconceivable,-0.37703738234731715
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,57,0.0-1.0-0.56,702230,7363,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using gossip?</p></div>",50,15,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to wrap a present using gossip?,session-65d66d2b1a650,67_inconceivable,-0.5098505886502162
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,58,0.0-1.0-0.57,708918,6686,"<div style=""font-size:20px;""><p>How likely is it for someone to smash a pumpkin using a leaf?</p></div>",50,10,55,smash,smashing,a pumpkin,using,smashing a pumpkin using,Could someone smash a pumpkin using,[NP] smashed a pumpkin using,a hammer,a boulder,a leaf,a number,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to smash a pumpkin using a leaf?,session-65d66d2b1a650,55_impossible,-0.6436496152178335
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,59,0.0-1.0-0.58,715302,6383,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a sneeze?</p></div>",50,15,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to grow flowers inside a sneeze?,session-65d66d2b1a650,35_inconceivable,-0.6254886106028447
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,60,0.0-1.0-0.59,730179,14876,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using a blowtorch?</p></div>",50,31,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to light a candle using a blowtorch?,session-65d66d2b1a650,39_improbable,0.11038910615705433
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,61,0.0-1.0-0.60,737961,7781,"<div style=""font-size:20px;""><p>How likely is it for someone to lift a box using foam?</p></div>",50,72,38,lift,lifting,a box,using,lifting a box using,Could someone lift a box using,[NP] lifted a box using,a forklift,a pulley,foam,an emotion,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to lift a box using foam?,session-65d66d2b1a650,38_impossible,0.952244010073318
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,62,0.0-1.0-0.61,745795,7833,"<div style=""font-size:20px;""><p>How likely is it for someone to dig a hole using a yawn?</p></div>",50,9,24,dig,digging,a hole,using,digging a hole using,Could someone dig a hole using,[NP] dug a hole using,a shovel,a spatula,dirt,a yawn,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to dig a hole using a yawn?,session-65d66d2b1a650,24_inconceivable,-0.5559036205943382
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,63,0.0-1.0-0.62,756144,10347,"<div style=""font-size:20px;""><p>How likely is it for someone to turn an apple into honesty?</p></div>",50,17,63,turn,turning,an apple,into,turning an apple into,Could someone turn an apple into,[NP] turned an apple into,a pie,a salad,a cherry,honesty,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to turn an apple into honesty?,session-65d66d2b1a650,63_inconceivable,-0.5209334442974524
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,64,0.0-1.0-0.63,763642,7497,"<div style=""font-size:20px;""><p>How likely is it for someone to eat soup using a sieve?</p></div>",50,13,31,eat,eating,soup,using,eating soup using,Could someone eat soup using,[NP] ate soup using,a spoon,a bucket,a sieve,history,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to eat soup using a sieve?,session-65d66d2b1a650,31_impossible,-0.6396882515147497
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,65,0.0-1.0-0.64,773259,9616,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using applause?</p></div>",50,10,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to wash their hair using applause?,session-65d66d2b1a650,65_inconceivable,-0.5425119140902616
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,66,0.0-1.0-0.65,780727,7466,"<div style=""font-size:20px;""><p>How likely is it for someone to remove a stain using dirt?</p></div>",50,64,50,remove,removing,a stain,using,removing a stain using,Could someone remove a stain using,[NP] removed a stain using,bleach,vinegar,dirt,truth,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to remove a stain using dirt?,session-65d66d2b1a650,50_impossible,0.1851556396925292
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,67,0.0-1.0-0.66,788742,8013,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using a spear?</p></div>",50,31,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to pop a balloon using a spear?,session-65d66d2b1a650,49_improbable,-0.022290178802733627
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,68,0.0-1.0-0.67,794976,6233,"<div style=""font-size:20px;""><p>How likely is it for someone to cool a room using shades?</p></div>",50,83,17,cool,cooling,a room,using,cooling a room using,Could someone cool a room using,[NP] cooled a room using,a fan,shades,a heater,a taste,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to cool a room using shades?,session-65d66d2b1a650,17_improbable,0.8620448024826453
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,69,0.0-1.0-0.68,805323,10346,"<div style=""font-size:20px;""><p>How likely is it for someone to crush a soda can using a day?</p></div>",50,30,20,crush,crushing,a soda can,using,crushing a soda can using,Could someone crush a soda can using,[NP] crushed a soda can using,a shoe,a chair,a tissue,a day,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to crush a soda can using a day?,session-65d66d2b1a650,20_inconceivable,0.39047170130584463
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,70,0.0-1.0-0.69,812191,6867,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a marshmallow?</p></div>",50,8,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to unlock a door using a marshmallow?,session-65d66d2b1a650,64_impossible,-0.6763653651562158
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,1,0.0-1.0-0.0,30516,6928,"<div style=""font-size:20px;""><p>How likely is it for someone to display books on a sigh?</p></div>",50,0,26,display,displaying,books,on,displaying books on,Could someone display books on,[NP] displayed books on,a shelf,a bed,a galaxy,a sigh,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to display books on a sigh?,session-65d66343187cc,26_inconceivable,-0.9747840317145947
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,2,0.0-1.0-0.1,35452,4935,"<div style=""font-size:20px;""><p>How likely is it for someone to wrap a present using gossip?</p></div>",50,0,67,wrap,wrapping,a present,using,wrapping a present using,Could someone wrap a present using,[NP] wrapped a present using,paper,a dress,ketchup,gossip,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to wrap a present using gossip?,session-65d66343187cc,67_inconceivable,-0.8380805813434884
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,3,0.0-1.0-0.2,40448,4994,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a scythe?</p></div>",50,0,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to cut grass using a scythe?,session-65d66343187cc,21_improbable,-0.9006185863330353
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,4,0.0-1.0-0.3,46132,5684,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using a rope?</p></div>",50,100,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to climb a tree using a rope?,session-65d66343187cc,13_improbable,1.1314782669122734
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,5,0.0-1.0-0.4,50856,4722,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a sneeze?</p></div>",50,0,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to grow flowers inside a sneeze?,session-65d66343187cc,35_inconceivable,-0.9983951749527125
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,6,0.0-1.0-0.5,59635,8778,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of plastic?</p></div>",50,100,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to build a bridge out of plastic?,session-65d66343187cc,4_improbable,1.3499246209068556
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,7,0.0-1.0-0.6,64471,4834,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using wind?</p></div>",50,0,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to make a smoothie using wind?,session-65d66343187cc,41_impossible,-0.7904615216654205
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,8,0.0-1.0-0.7,69307,4835,"<div style=""font-size:20px;""><p>How likely is it for someone to light a candle using surprises?</p></div>",50,0,39,light,lighting,a candle,using,lighting a candle using,Could someone light a candle using,[NP] lit a candle using,a match,a blowtorch,yogurt,surprises,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to light a candle using surprises?,session-65d66343187cc,39_inconceivable,-0.7242602330792098
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,9,0.0-1.0-0.8,74019,4710,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with time?</p></div>",50,0,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to fill a bucket with time?,session-65d66343187cc,33_inconceivable,-1.0165358443361172
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,10,0.0-1.0-0.9,79229,5209,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using a sandwich?</p></div>",50,0,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to call a friend using a sandwich?,session-65d66343187cc,5_impossible,-1.0482445312972006
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,11,0.0-1.0-0.10,82495,3264,"<div style=""font-size:20px;""><p>How likely is it for someone to build a house out of grass?</p></div>",50,0,3,build,building,a house,out of,building a house out of,Could someone build a house out of,[NP] built a house out of,brick,grass,gas,language,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to build a house out of grass?,session-65d66343187cc,3_improbable,-0.7830356221489444
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,12,0.0-1.0-0.11,91989,9493,"<div style=""font-size:20px;""><p>How likely is it for someone to squeeze juice from meat?</p></div>",50,100,57,squeeze,squeezing,juice,from,squeezing juice from,Could someone squeeze juice from,[NP] squeezed juice from,an orange,meat,an envelope,a mumble,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to squeeze juice from meat?,session-65d66343187cc,57_improbable,1.6490070871212954
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,13,0.0-1.0-0.12,103166,11176,"<div style=""font-size:20px;""><p>How likely is it for someone to chop a carrot using a sword?</p></div>",50,0,10,chop,chopping,a carrot,using,chopping a carrot using,Could someone chop a carrot using,[NP] chopped a carrot using,a knife,a sword,a rag,a color,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to chop a carrot using a sword?,session-65d66343187cc,10_improbable,-0.735301608806743
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,14,0.0-1.0-0.13,107721,4554,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a chisel?</p></div>",50,100,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to carve a statue using a chisel?,session-65d66343187cc,7_probable,1.3815090515276982
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,15,0.0-1.0-0.14,112901,5178,"<div style=""font-size:20px;""><p>How likely is it for someone to dip a biscuit into a floor?</p></div>",50,0,25,dip,dipping,a biscuit,into,dipping a biscuit into,Could someone dip a biscuit into,[NP] dipped a biscuit into,coffee,wine,a floor,a myth,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to dip a biscuit into a floor?,session-65d66343187cc,25_impossible,-0.8989107296474033
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,16,0.0-1.0-0.15,116541,3639,"<div style=""font-size:20px;""><p>How likely is it for someone to split a log using a gasp?</p></div>",50,0,56,split,splitting,a log,using,splitting a log using,Could someone split a log using,[NP] split a log using,an axe,a saw,a feather,a gasp,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to split a log using a gasp?,session-65d66343187cc,56_inconceivable,-1.1489096859048846
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,17,0.0-1.0-0.16,121128,4585,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a puddle?</p></div>",50,0,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.18482723866135098,improbable,How likely is it for someone to catch a fish in a puddle?,session-65d66343187cc,8_improbable,-0.6644283389396901
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,18,0.0-1.0-0.17,125517,4388,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using a lesson?</p></div>",50,0,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to dock a boat using a lesson?,session-65d66343187cc,27_inconceivable,-0.6833785216657754
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,19,0.0-1.0-0.18,128866,3348,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using courage?</p></div>",50,0,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.18482723866135098,inconceivable,How likely is it for someone to dry laundry using courage?,session-65d66343187cc,30_inconceivable,-0.7656749133051943
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,20,0.0-1.0-0.19,135214,6346,"<div style=""font-size:20px;""><p>How likely is it for someone to unlock a door using a key?</p></div>",50,100,64,unlock,unlocking,a door,using,unlocking a door using,Could someone unlock a door using,[NP] unlocked a door using,a key,a screwdriver,a marshmallow,a lie,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to unlock a door using a key?,session-65d66343187cc,64_probable,1.4488263559630414
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,21,0.0-1.0-0.20,140735,5520,"<div style=""font-size:20px;""><p>How likely is it for someone to craft a bowl out of clay?</p></div>",50,100,19,craft,crafting,a bowl,out of,crafting a bowl out of,Could someone craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,math,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to craft a bowl out of clay?,session-65d66343187cc,19_probable,1.3132285302906048
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,22,0.0-1.0-0.21,146155,5418,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a chalkboard?</p></div>",50,100,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.18482723866135098,probable,How likely is it for someone to write an equation on a chalkboard?,session-65d66343187cc,69_probable,1.219998564873312
anon_subject_9,65d4fc29515df31cd1044a85,65d6617a6d0179b6e2991b5d,23,0.0-1.0-0.22,150190,4034,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with sofas?</p></div>",50,0,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.18482723866135098,impossible,How likely is it for someone to fill a purse with sofas?,session-65d66343187cc,34_impossible,-0.9170088791321781
